"seed","sample_size","p","q","rank","sigma","cov_scale","lambda_factor","lambda","lipschitz","iter","converged","hit_maxit","final_objective","final_rel_objective_change","final_step_frob","final_rel_step_frob","final_truth_frob","final_rank_truncated_truth_frob","rank_1e8","rank_1e4","minimax_rate_standard","ratio_standard","rank_truncated_ratio_standard","minimax_rate_covscale_adjusted","ratio_covscale_adjusted","rank_truncated_ratio_covscale_adjusted","scaledgd_reference_frob","ratio_to_scaledgd_reference","rank_truncated_ratio_to_scaledgd_reference","seed_best_full_frob","seed_best_rank_frob","full_within_5pct_seed_best","full_within_10pct_seed_best","rank_within_5pct_seed_best","rank_within_10pct_seed_best"
20260503,500,30,25,2,0.5,0.2,0.015,0.00248746859276655,5.51665168971191,984,TRUE,FALSE,0.0743609473256734,9.74771031385198e-09,0.00143419651182265,0.00017270555755693,5.66640059280463,4.17922958487734,15,15,0.234520787991171,24.1616133108761,17.8202948262082,1.17260393995586,4.83232266217521,3.56405896524163,3.91088544508124,1.44887920456257,1.0686146765392,4.33034811453102,3.99696137720345,FALSE,FALSE,TRUE,TRUE
20260503,500,30,25,2,0.5,0.2,0.02,0.0033166247903554,5.51665168971191,787,TRUE,FALSE,0.0895390966478343,8.45182458546181e-09,0.00176511992471649,0.000230067895125329,5.09216557252215,4.03081441176045,13,13,0.234520787991171,21.713066957262,17.1874504016769,1.17260393995586,4.3426133914524,3.43749008033538,3.91088544508124,1.3020492786171,1.03066542560842,4.33034811453102,3.99696137720345,FALSE,FALSE,TRUE,TRUE
20260503,500,30,25,2,0.5,0.2,0.025,0.00414578098794425,5.51665168971191,697,TRUE,FALSE,0.1025086809265,8.35246590671196e-09,0.00182206260219883,0.000252729868903212,4.75900983572956,3.99696137720345,13,13,0.234520787991171,20.2924861224188,17.0431005773097,1.17260393995586,4.05849722448375,3.40862011546193,3.91088544508124,1.21686249892975,1.02200932073591,4.33034811453102,3.99696137720345,FALSE,TRUE,TRUE,TRUE
20260503,500,30,25,2,0.5,0.2,0.03,0.0049749371855331,5.51665168971191,612,TRUE,FALSE,0.113882683088713,8.49675818162381e-09,0.00195906420549132,0.000286440477417871,4.54287845877027,4.00335980844879,11,11,0.234520787991171,19.3708988345259,17.0703835798108,1.17260393995586,3.87417976690517,3.41407671596217,3.91088544508124,1.16159844683866,1.02364537766859,4.33034811453102,3.99696137720345,TRUE,TRUE,TRUE,TRUE
20260503,500,30,25,2,0.5,0.2,0.035,0.00580409338312195,5.51665168971191,776,TRUE,FALSE,0.124088544990147,9.87199931583302e-09,0.00114386190741674,0.000175539476588966,4.43268208170002,4.05644117693662,10,10,0.234520787991171,18.9010199039025,17.2967232955457,1.17260393995586,3.78020398078049,3.45934465910914,3.91088544508124,1.13342161102546,1.03721810160368,4.33034811453102,3.99696137720345,TRUE,TRUE,TRUE,TRUE
20260503,500,30,25,2,0.5,0.2,0.04,0.0066332495807108,5.51665168971191,566,TRUE,FALSE,0.133362777875767,7.97039674454331e-09,0.00181534831450294,0.000288879495817921,4.33643167552673,4.07421337468474,10,10,0.234520787991171,18.4906067929892,17.3725042013679,1.17260393995586,3.69812135859784,3.47450084027358,3.91088544508124,1.10881071215745,1.04176239163663,4.33034811453102,3.99696137720345,TRUE,TRUE,TRUE,TRUE
20260503,500,30,25,2,0.5,0.2,0.045,0.00746240577829965,5.51665168971191,525,TRUE,FALSE,0.141816891685111,6.39342961417683e-09,0.00196692213147734,0.000324039214550531,4.33034811453102,4.14319409735206,10,10,0.234520787991171,18.4646664017436,17.6666389911159,1.17260393995586,3.69293328034872,3.53332779822318,3.91088544508124,1.10725516646808,1.05940052592514,4.33034811453102,3.99696137720345,TRUE,TRUE,TRUE,TRUE
20260503,500,30,25,2,0.5,0.2,0.05,0.0082915619758885,5.51665168971191,481,TRUE,FALSE,0.149571445958739,8.33867459732711e-09,0.00216154970837595,0.000367314235619275,4.36128290004452,4.22082899857883,9,9,0.234520787991171,18.5965727703793,17.9976753222308,1.17260393995586,3.71931455407587,3.59953506444616,3.91088544508124,1.11516508506526,1.07925150400082,4.33034811453102,3.99696137720345,TRUE,TRUE,FALSE,TRUE
20260503,500,30,25,2,0.5,0.2,0.06,0.0099498743710662,5.51665168971191,437,TRUE,FALSE,0.163511177811011,5.32927454225778e-09,0.00221258481269749,0.000399502853909104,4.48940628939076,4.39734929317779,7,7,0.234520787991171,19.1428927381898,18.7503603874268,1.17260393995586,3.82857854763797,3.75007207748537,3.91088544508124,1.14792579645541,1.12438713813732,4.33034811453102,3.99696137720345,TRUE,TRUE,FALSE,FALSE
20260503,500,30,25,2,0.5,0.2,0.075,0.0124373429638327,5.51665168971191,262,TRUE,FALSE,0.181840322955121,7.02611255803482e-09,0.00449091000579637,0.000901090911459271,4.80549732708944,4.74370463741215,6,6,0.234520787991171,20.4907094516088,20.227224537514,1.17260393995586,4.09814189032176,4.04544490750281,3.91088544508124,1.22874919109005,1.21294901219322,4.33034811453102,3.99696137720345,FALSE,FALSE,FALSE,FALSE
20260503,500,30,25,2,0.5,0.2,0.1,0.016583123951777,5.51665168971191,235,TRUE,FALSE,0.207576285737721,9.56976949176124e-09,0.00424536785015793,0.000970707447463196,5.18334898846295,5.15261878731653,6,6,0.234520787991171,22.1018743492286,21.9708403312652,1.17260393995586,4.42037486984572,4.39416806625304,3.91088544508124,1.32536456545463,1.3175069583787,4.33034811453102,3.99696137720345,FALSE,FALSE,FALSE,FALSE
20260503,500,30,25,2,0.5,0.2,0.15,0.0248746859276655,5.51665168971191,209,TRUE,FALSE,0.245643920430516,2.16390443944877e-09,0.00213794319598366,0.000608858593549563,5.8755552322967,5.86530294357776,4,4,0.234520787991171,25.0534516902522,25.009735784269,1.17260393995586,5.01069033805044,5.0019471568538,3.91088544508124,1.50235932880275,1.49973785372686,4.33034811453102,3.99696137720345,FALSE,FALSE,FALSE,FALSE
