"iter","lambda_factor","lambda","objective","rel_objective_change","step_frob","rel_step_frob","full_truth_frob","rank_truncated_truth_frob","rank_1e8","rank_1e4","converged"
363,0.04,0.0066332495807108,0.151253006927476,4.18200667330549e-07,0.00402619548103454,0.000620949380957618,4.4405464582174,4.01310205922729,11,11,FALSE
364,0.04,0.0066332495807108,0.151252537554635,4.07706071937648e-07,0.00401071506075889,0.000618672110899189,4.44186270948561,4.01413769489491,11,11,FALSE
365,0.04,0.0066332495807108,0.151252080027961,3.97416429652446e-07,0.00399503497233835,0.000616361921289223,4.44317094428387,4.01516461210946,11,11,FALSE
366,0.04,0.0066332495807108,0.151251634104537,3.87337780056267e-07,0.00397916340677937,0.000614020052684689,4.44447068892123,4.01618254414099,11,11,FALSE
367,0.04,0.0066332495807108,0.151251199539116,3.77472142152334e-07,0.00396310859172171,0.000611647754638983,4.44576147235634,4.01719122879199,11,11,FALSE
368,0.04,0.0066332495807108,0.151250776088199,3.67818002468109e-07,0.00394687862274325,0.000609246259409001,4.44704282694588,4.01819040853788,11,11,FALSE
369,0.04,0.0066332495807108,0.151250363513609,3.58370738499243e-07,0.00393048131447937,0.000606816758701932,4.44831428918445,4.01917983067035,11,11,FALSE
370,0.04,0.0066332495807108,0.151249961585677,3.49122957436019e-07,0.00391392406693778,0.000604360382756639,4.44957540042785,4.0201592474392,11,11,FALSE
371,0.04,0.0066332495807108,0.151249570086142,3.40064754390993e-07,0.00389721374272799,0.000601878181105194,4.4508257075917,4.02112841618728,11,11,FALSE
372,0.04,0.0066332495807108,0.151249188810802,3.31183914815211e-07,0.00388035655205395,0.000599371104533135,4.45206476381815,4.02208709947344,11,11,FALSE
373,0.04,0.0066332495807108,0.151248817571965,3.22466101268497e-07,0.00386335794454716,0.000596839988100181,4.45329212910411,4.02303506517797,11,11,FALSE
374,0.04,0.0066332495807108,0.151248456200642,3.13895065095227e-07,0.00384622250927891,0.00059428553543182,4.45450737088533,4.02397208658588,11,11,FALSE
375,0.04,0.0066332495807108,0.151248104548428,3.05452929825475e-07,0.00382895388665457,0.000591708304857354,4.45571006457214,4.02489794244385,11,11,FALSE
376,0.04,0.0066332495807108,0.151247762488929,2.97120575377243e-07,0.00381155469780862,0.000589108698266214,4.45689979403376,4.02581241698758,11,11,FALSE
377,0.04,0.0066332495807108,0.151247429918614,2.88878142395457e-07,0.00379402649821519,0.000586486953724401,4.45807615202965,4.02671529993768,11,11,FALSE
378,0.04,0.0066332495807108,0.151247106756947,2.80705657909283e-07,0.00377636976244241,0.000583843142926557,4.45923874058791,4.02760638646347,11,11,FALSE
379,0.04,0.0066332495807108,0.15124679294568,2.72583761115959e-07,0.00375858390625556,0.00058117717444798,4.46038717133183,4.02848547711523,11,11,FALSE
380,0.04,0.0066332495807108,0.151246488447236,2.64494499251281e-07,0.00374066735051155,0.000578488803488882,4.46152106575745,4.02935237772736,11,11,FALSE
381,0.04,0.0066332495807108,0.151246193242145,2.56422142435297e-07,0.00372261762899268,0.000575777648448268,4.46264005546547,4.03020689929572,11,11,FALSE
382,0.04,0.0066332495807108,0.151245907325585,2.48353967538932e-07,0.00370443153947294,0.000573043214223052,4.46374378235237,4.03104885783413,11,11,FALSE
383,0.04,0.0066332495807108,0.15124563070312,2.40280954631758e-07,0.00368610533432945,0.000570284921665957,4.46483189876564,4.03187807421581,11,11,FALSE
384,0.04,0.0066332495807108,0.151245363385786,2.32198348129751e-07,0.00366763494431186,0.000567502142216822,4.46590406762869,4.03269437400642,11,11,FALSE
385,0.04,0.0066332495807108,0.151245105384746,2.24106040210499e-07,0.00364901622669459,0.000564694236350751,4.46695996254099,4.03349758729619,11,11,FALSE
386,0.04,0.0066332495807108,0.151244856705728,2.16008751831714e-07,0.00363024522735255,0.000561860594223978,4.46799926785855,4.03428754853853,11,11,FALSE
387,0.04,0.0066332495807108,0.151244617343506,2.07915996766562e-07,0.00361131844538873,0.000559000676755121,4.46902167875985,4.03506409640306,11,11,FALSE
388,0.04,0.0066332495807108,0.151244387276673,1.99841832127127e-07,0.00359223308873077,0.000556114055344824,4.47002690130124,4.03582707365018,11,11,FALSE
389,0.04,0.0066332495807108,0.151244166462922,1.91804409985857e-07,0.00357298730978997,0.000553200448539633,4.47101465246527,4.03657632703422,11,11,FALSE
390,0.04,0.0066332495807108,0.151243954835051,1.8382535844717e-07,0.00355358041131883,0.000550259754105964,4.47198466020474,4.03731170724114,11,11,FALSE
391,0.04,0.0066332495807108,0.151243752297823,1.75929025849641e-07,0.00353401301446932,0.000547292075267719,4.47293666348405,4.0380330688659,11,11,FALSE
392,0.04,0.0066332495807108,0.151243558725824,1.68141628698657e-07,0.0035142871828394,0.000544297740136943,4.47387041231889,4.03874027043327,11,11,FALSE
393,0.04,0.0066332495807108,0.151243373962349,1.60490343977732e-07,0.0034944064985321,0.000541277313712956,4.47478566781447,4.03943317446478,11,11,FALSE
394,0.04,0.0066332495807108,0.151243197819365,1.53002386824302e-07,0.00347437608827142,0.000538231602138401,4.47568220220209,4.04011164759295,11,11,FALSE
395,0.04,0.0066332495807108,0.1512430300785,1.45704109637604e-07,0.00345420259958045,0.000535161649204874,4.47655979887292,4.04077556072258,11,11,FALSE
396,0.04,0.0066332495807108,0.151242870493014,1.38620154009092e-07,0.00343389412880942,0.00053206872537768,4.47741825240836,4.04142478923773,11,11,FALSE
397,0.04,0.0066332495807108,0.151242718790652,1.31772682598534e-07,0.00341346010422395,0.000528954309830624,4.47825736860543,4.04205921325135,11,11,FALSE
398,0.04,0.0066332495807108,0.151242574677269,1.2518071159355e-07,0.00339291112861949,0.000525820066177527,4.4790769644964,4.04267871789375,11,11,FALSE
399,0.04,0.0066332495807108,0.151242437841088,1.18859555927989e-07,0.00337225878683978,0.000522667812729639,4.47987686836156,4.04328319363489,11,11,FALSE
400,0.04,0.0066332495807108,0.151242307957456,1.12820400181907e-07,0.00335151542426933,0.000519499488216788,4.48065691973457,4.04387253663468,11,11,FALSE
401,0.04,0.0066332495807108,0.151242184693945,1.07069997333135e-07,0.00333069390287471,0.000516317113989534,4.48141696940029,4.04444664911489,11,11,FALSE
402,0.04,0.0066332495807108,0.151242067715653,1.01610498446562e-07,0.00330980734161773,0.000513122753759454,4.48215687938498,4.04500543974589,11,11,FALSE
403,0.04,0.0066332495807108,0.151241956690548,9.64394094196194e-08,0.00328886884817261,0.000509918471952657,4.4828765229397,4.04554882404123,11,11,FALSE
404,0.04,0.0066332495807108,0.151241851294725,9.15496711917488e-08,0.00326789124895503,0.000506706291764545,4.48357578451745,4.04607672475288,11,11,FALSE
405,0.04,0.0066332495807108,0.151241751217436,8.69298562092042e-08,0.00324688682418879,0.000503488153960946,4.48425455974536,4.04658907226063,11,11,FALSE
406,0.04,0.0066332495807108,0.151241656165771,8.25644706335554e-08,0.00322586705454756,0.000500265877442497,4.48491275539304,4.04708580494895,11,11,FALSE
407,0.04,0.0066332495807108,0.151241565868877,7.84343523367499e-08,0.00320484238549676,0.000497041122525738,4.48555028933835,4.04756686956552,11,11,FALSE
408,0.04,0.0066332495807108,0.151241480081634,7.45171525316356e-08,0.00318382201492204,0.000493815357811504,4.48616709053173,4.04803222155604,11,11,FALSE
409,0.04,0.0066332495807108,0.151241398587683,7.07878855356565e-08,0.00316281370909894,0.000490589831428967,4.48676309895998,4.04848182537079,11,11,FALSE
410,0.04,0.0066332495807108,0.151241321201773,6.72195341067545e-08,0.00314182365125718,0.000487365547319781,4.48733826561012,4.04891565473901,11,11,FALSE
411,0.04,0.0066332495807108,0.151241247771348,6.37836944393273e-08,0.00312085632636309,0.000484143247129029,4.48789255243356,4.04933369290799,11,11,FALSE
412,0.04,0.0066332495807108,0.151241178177381,6.04512455108213e-08,0.00309991444479292,0.000480923398122254,4.48842593231022,4.04973593284458,11,11,FALSE
413,0.04,0.0066332495807108,0.151241112334412,5.71930283615852e-08,0.00307899890689928,0.00047770618744363,4.48893838901217,4.05012237739737,11,11,FALSE
414,0.04,0.0066332495807108,0.151241050189815,5.39805221442882e-08,0.0030581088095093,0.000474491522880634,4.48942991716536,4.05049303941877,11,11,FALSE
415,0.04,0.0066332495807108,0.151240991722309,5.07865023326544e-08,0.00303724149465528,0.000471279040185766,4.48990052220814,4.05084794184635,11,11,FALSE
416,0.04,0.0066332495807108,0.151240936939735,4.75856700233213e-08,0.00301639264011345,0.000468068116892977,4.49035022034463,4.05118711774379,11,11,FALSE
417,0.04,0.0066332495807108,0.151240885876163,4.43552431451505e-08,0.00299555639051835,0.000464857892440724,4.49077903849081,4.05151061030185,11,11,FALSE
418,0.04,0.0066332495807108,0.151240838588373,4.10754956648972e-08,0.00297472552722313,0.000461647294320403,4.49118701421117,4.05181847280026,11,11,FALSE
419,0.04,0.0066332495807108,0.151240795151777,3.77302430533189e-08,0.0029538916744131,0.000458435069865654,4.49157419564378,4.05211076853175,11,11,FALSE
420,0.04,0.0066332495807108,0.151240755655861,3.43072583647502e-08,0.00293304553838086,0.000455219823204644,4.49194064141151,4.05238757068942,11,11,FALSE
421,0.04,0.0066332495807108,0.151240720199237,3.07986178692713e-08,0.00291217717626926,0.000452000056803548,4.49228642051778,4.0526489622189,11,11,FALSE
422,0.04,0.0066332495807108,0.151240688884378,2.72009653400167e-08,0.00289127629004086,0.000448774216944101,4.49261161222523,4.05289503563692,11,11,FALSE
423,0.04,0.0066332495807108,0.151240661812159,2.35156905594484e-08,0.00287033254079916,0.000445540742379397,4.49291630591651,4.05312589281765,11,11,FALSE
424,0.04,0.0066332495807108,0.15124063907629,1.97490144018929e-08,0.0028493358780642,0.000442298115330608,4.49320060093664,4.05334164474858,11,11,FALSE
425,0.04,0.0066332495807108,0.151240620757777,1.59119760079618e-08,0.00282827687801612,0.000439044913895555,4.49346460641739,4.05354241125735,11,11,FALSE
426,0.04,0.0066332495807108,0.151240606919499,1.20203175182683e-08,0.00280714708423923,0.000435779864865066,4.49370844108439,4.05372832071134,11,11,FALSE
427,0.04,0.0066332495807108,0.151240597601054,8.09426376261392e-09,0.00278593934407401,0.000432501895876732,4.49393223304898,4.05389950969159,11,11,TRUE
1,0.03,0.0049749371855331,0.589742384283291,0.204183118395546,0.353964018294339,0.353964018294339,7.40966073285979,7.41186867909493,22,21,FALSE
2,0.03,0.0049749371855331,0.552906545131289,0.0231709486493995,0.0875305333627064,0.0646476067162946,7.38963930439916,7.39098036154665,22,22,FALSE
3,0.03,0.0049749371855331,0.525402707955009,0.0177111992106095,0.0816937364422182,0.0580837042167283,7.36580458151374,7.36457108838566,22,22,FALSE
4,0.03,0.0049749371855331,0.50030151825322,0.0164554511217832,0.0855224464676869,0.0588836953286716,7.33864398506492,7.33381363132821,22,21,FALSE
5,0.03,0.0049749371855331,0.47679306680802,0.0156691512733857,0.0898581025925634,0.0598193161314077,7.30868293420282,7.30039657037336,21,21,FALSE
6,0.03,0.0049749371855331,0.454539008223319,0.0150691786715934,0.0938590772489817,0.0601518735421759,7.27638944002167,7.27016917773233,21,21,FALSE
7,0.03,0.0049749371855331,0.433307060978097,0.0145970284228793,0.0975971330563087,0.0599877233862327,7.24217992827677,7.24747764402506,21,20,FALSE
8,0.03,0.0049749371855331,0.412979200059173,0.0141824885067208,0.101028782005529,0.0594078050892224,7.20643441652626,7.22116207291128,21,20,FALSE
9,0.03,0.0049749371855331,0.393498326763631,0.0137870913419861,0.104117533932878,0.0584887032051904,7.16951891317921,7.19091767428694,21,20,FALSE
10,0.03,0.0049749371855331,0.374838664839615,0.0133905162034552,0.106851146174377,0.0573032012086847,7.13177771114893,7.15856773955316,21,20,FALSE
11,0.03,0.0049749371855331,0.357000777570981,0.0129745312848869,0.109216566630126,0.0559090016416877,7.09353081449684,7.12491685993918,21,21,FALSE
12,0.03,0.0049749371855331,0.340012951126056,0.0125186563822998,0.111183374398457,0.0543443709001782,7.05507586149453,7.09031154815569,21,21,FALSE
13,0.03,0.0049749371855331,0.323928139804804,0.0120034745244336,0.112704680357554,0.0526323776492961,7.01668523456185,7.0548728755747,21,21,FALSE
14,0.03,0.0049749371855331,0.308813732138508,0.0114163353824653,0.113729248258792,0.0507891388897672,6.97860171394717,7.0185568879289,21,21,FALSE
15,0.03,0.0049749371855331,0.294736604562858,0.0107556386596354,0.114216703026583,0.0488315503318773,6.94103379912956,6.98115236789848,21,21,FALSE
16,0.03,0.0049749371855331,0.281747967165021,0.0100318762534884,0.114149732461404,0.0467819381288767,6.90415104587339,6.94224889100826,20,20,FALSE
17,0.03,0.0049749371855331,0.269872344552273,0.00926517764566077,0.113540024182052,0.0446690497499382,6.86808075734551,6.90119209832135,20,20,FALSE
18,0.03,0.0049749371855331,0.259102298538333,0.00848120368960173,0.112428354281319,0.0425265319994094,6.83291483489892,6.85706526044203,20,20,FALSE
19,0.03,0.0049749371855331,0.249400485617559,0.00770534128325911,0.110876156387154,0.0403886682730358,6.79870822037231,6.80881555186387,20,20,FALSE
20,0.03,0.0049749371855331,0.240705614108314,0.00695923493654457,0.10895775446916,0.0382874007100107,6.76548495127294,6.75576907140188,20,20,FALSE
21,0.03,0.0049749371855331,0.232940424922546,0.00625868787685692,0.106751188190232,0.0362496476346883,6.73324331088919,6.6987000117677,20,20,FALSE
22,0.03,0.0049749371855331,0.2260193783347,0.00561344769620971,0.104331500749339,0.0342961093577942,6.7019610526548,6.6406717747212,20,20,FALSE
23,0.03,0.0049749371855331,0.219854773190035,0.0050281465803902,0.101766782146748,0.0324412681388733,6.67160054218004,6.58586034161338,20,20,FALSE
24,0.03,0.0049749371855331,0.214360936239583,0.0045036811522123,0.0991166294800783,0.0306941684883045,6.64211363576352,6.53684136567798,21,20,FALSE
25,0.03,0.0049749371855331,0.209456710241429,0.00403852417497865,0.0964322320283328,0.029059537855006,6.61344581327703,6.49361931499532,21,20,FALSE
26,0.03,0.0049749371855331,0.205066737454472,0.00362970642089481,0.0937572803444988,0.0275389235408388,6.58553959826281,6.45484822741808,21,21,FALSE
27,0.03,0.0049749371855331,0.201122023766494,0.00327344002234328,0.0911290398098248,0.0261316473084799,6.55833705517982,6.41909765143114,21,21,FALSE
28,0.03,0.0049749371855331,0.1975601512845,0.00296545430981654,0.0885791817033597,0.0248354978357288,6.53178137823127,6.38531868921717,21,21,FALSE
29,0.03,0.0049749371855331,0.19432536486922,0.00270114733845288,0.0861341506579616,0.0236471504821406,6.50581794281197,6.35284751131057,21,21,FALSE
30,0.03,0.0049749371855331,0.191368635845519,0.00247564785164328,0.083814981356741,0.0225623400007832,6.48039547320899,6.32129210566102,21,21,FALSE
31,0.03,0.0049749371855331,0.188647669562869,0.00228389954274579,0.0816367817309585,0.0215758844778193,6.45546746796081,6.29042993279268,21,21,FALSE
32,0.03,0.0049749371855331,0.186126683855556,0.00212088558440554,0.0796085518821105,0.0206817581371171,6.43099301842125,6.26013842897207,21,21,FALSE
33,0.03,0.0049749371855331,0.183775859384369,0.00198193372022078,0.0777337706593368,0.0198733220658257,6.40693653864725,6.23035199022886,21,21,FALSE
34,0.03,0.0049749371855331,0.181570652775398,0.0018628582357797,0.076011184724648,0.0191435591666948,6.38326750367358,6.20103629185907,21,21,FALSE
35,0.03,0.0049749371855331,0.179491124696473,0.00175996930360444,0.0744355232047935,0.0184852514635193,6.35996080961393,6.17217328019158,21,21,FALSE
36,0.03,0.0049749371855331,0.177521644662482,0.00166977096542238,0.0729967187393852,0.0178907643936586,6.33699789605115,6.1437526574815,20,20,FALSE
37,0.03,0.0049749371855331,0.175649800760502,0.00158964712917583,0.0716852510249614,0.0173533217428093,6.31436417412973,6.1157672690884,20,20,FALSE
38,0.03,0.0049749371855331,0.173865121669329,0.00151803631491131,0.070489809730077,0.0168663472238285,6.29204768123198,6.08821066789281,20,20,FALSE
39,0.03,0.0049749371855331,0.172159512113561,0.00145298597282014,0.0693975333939582,0.0164234651008151,6.27004010300834,6.06107597863236,20,20,FALSE
40,0.03,0.0049749371855331,0.170526538541422,0.001393132551724,0.0683958787012165,0.0160188861577876,6.24833583405632,6.03435525016706,20,20,FALSE
41,0.03,0.0049749371855331,0.168961123711657,0.00133735953711554,0.067472160356386,0.0156472312615744,6.22693150146498,6.00803956783488,20,20,FALSE
42,0.03,0.0049749371855331,0.167459237891074,0.0012848039084609,0.0666139659358427,0.0153035728339956,6.20582538320069,5.98211915474304,20,20,FALSE
43,0.03,0.0049749371855331,0.166017467047354,0.00123496461111905,0.0658113350245337,0.0149838799802975,6.18501671903,5.95658353000692,20,20,FALSE
44,0.03,0.0049749371855331,0.164632602422846,0.00118768771793333,0.0650588463944603,0.0146854247485644,6.16450562744972,5.93142157373867,20,20,FALSE
45,0.03,0.0049749371855331,0.163301826498863,0.00114265728197413,0.0643512964856971,0.0144057392833507,6.14429371860055,5.90662142684809,20,20,FALSE
46,0.03,0.0049749371855331,0.162023219458002,0.00109911891457224,0.0636800386772134,0.0141417756357009,6.12438424352119,5.88217034102011,20,20,FALSE
47,0.03,0.0049749371855331,0.160795625330565,0.00105642822525454,0.0630348031929125,0.0138903147485958,6.10478133538858,5.858054662725,20,20,FALSE
48,0.03,0.0049749371855331,0.159617894412178,0.00101458938394263,0.0624070158485017,0.0136486858631725,6.0854869882812,5.834260188432,19,19,FALSE
49,0.03,0.0049749371855331,0.158489296097863,0.000973250171244926,0.0617922593021886,0.0134152709280296,6.06649736682031,5.81077308152539,19,19,FALSE
50,0.03,0.0049749371855331,0.157407532772069,0.000933770669644794,0.0611893197130214,0.0131892545840531,6.04781546628296,5.78757928777028,19,19,FALSE
51,0.03,0.0049749371855331,0.15637131973974,0.000895287962959015,0.0605921485269524,0.0129688624276778,6.02944226772267,5.76466407374033,19,19,FALSE
52,0.03,0.0049749371855331,0.155379343537923,0.000857835355204139,0.0599978253517781,0.0127530820994401,6.01137862659901,5.74201344073529,19,19,FALSE
53,0.03,0.0049749371855331,0.154430224279098,0.000821478472965346,0.0594041736587322,0.0125411331661237,5.99362533903684,5.71961370384543,19,19,FALSE
54,0.03,0.0049749371855331,0.15352248579345,0.000786308662539472,0.0588097210779035,0.0123324434786021,5.97618321942155,5.6974516629931,19,19,FALSE
55,0.03,0.0049749371855331,0.152654545063514,0.000752426364136957,0.0582135986936028,0.0121266165913321,5.95905308977488,5.67551472581961,19,19,FALSE
56,0.03,0.0049749371855331,0.151824737291941,0.000719910206511866,0.0576153021980966,0.0119233725708673,5.94223525593788,5.65379100449144,19,19,FALSE
57,0.03,0.0049749371855331,0.151031365099623,0.000688795931039801,0.0570144671975651,0.0117224943918249,5.9257273355849,5.63226936565853,19,19,FALSE
58,0.03,0.0049749371855331,0.150272655466843,0.000659156349500681,0.0564119006788987,0.0115240332962412,5.90952029368169,5.6109394234309,19,19,FALSE
59,0.03,0.0049749371855331,0.149546579968533,0.000631220341420062,0.0558117691353415,0.0113287414429401,5.89360057308022,5.58979151774993,19,19,FALSE
60,0.03,0.0049749371855331,0.148850914407453,0.000605165178343151,0.0552185386143923,0.0111374297942943,5.87796088598658,5.56881679121353,19,19,FALSE
61,0.03,0.0049749371855331,0.148183651519133,0.000580808945661702,0.0546331096441526,0.0109501884501027,5.86259962737082,5.54800747151373,19,19,FALSE
62,0.03,0.0049749371855331,0.147543659803934,0.000557394903117182,0.0540533153988854,0.0107665057477851,5.84751183213299,5.52735721611959,19,18,FALSE
63,0.03,0.0049749371855331,0.146930463862772,0.000534355216834708,0.0534803617518554,0.0105865603482385,5.83269968022419,5.5068610628811,18,18,FALSE
64,0.03,0.0049749371855331,0.146341742606128,0.000513301612603055,0.0529155920469631,0.0104105610724349,5.81815657706565,5.48651489365435,18,18,FALSE
65,0.03,0.0049749371855331,0.145776277367775,0.000493278066510177,0.0523570147848398,0.0102380652360163,5.80387747344071,5.4663159286523,18,18,FALSE
66,0.03,0.0049749371855331,0.145232998672869,0.00047415774408834,0.0518042900234545,0.0100689659967043,5.78985775835058,5.44626205762268,18,18,FALSE
67,0.03,0.0049749371855331,0.144710917900838,0.000455872973129442,0.0512569739425836,0.00990313983554815,5.7760931679877,5.42635187122594,18,18,FALSE
68,0.03,0.0049749371855331,0.144209087900765,0.000438390157921081,0.050714712862851,0.00974048414206626,5.76257978706369,5.4065844966357,18,18,FALSE
69,0.03,0.0049749371855331,0.143726585772679,0.000421690522464895,0.0501773447313249,0.00958093517861162,5.74931389675467,5.3869594845159,18,18,FALSE
70,0.03,0.0049749371855331,0.143262556518047,0.000405716943546455,0.0496447392134357,0.00942443580757479,5.73629162700314,5.36747673469392,18,18,FALSE
71,0.03,0.0049749371855331,0.14281634487028,0.000390296739119265,0.0491162914883894,0.00927083904110657,5.72350844480763,5.34813646449578,18,18,FALSE
72,0.03,0.0049749371855331,0.142387650913848,0.000375120603023408,0.0485905339021984,0.00911983711223999,5.71095861306529,5.32893924494872,18,18,FALSE
73,0.03,0.0049749371855331,0.1419764694966,0.000359931601955214,0.0480658646863558,0.00897110156524726,5.69863500988605,5.30988609525013,18,18,FALSE
74,0.03,0.0049749371855331,0.141582709961405,0.000344805296529968,0.0475415307101522,0.00882446606523359,5.68652975959019,5.29097843014901,18,18,FALSE
75,0.03,0.0049749371855331,0.141205932519599,0.000330048307949137,0.0470168336083834,0.00867977542904707,5.67463496431685,5.27221766727168,18,18,FALSE
76,0.03,0.0049749371855331,0.140845446096905,0.000315882009040652,0.0464905503155981,0.00853677889338205,5.66294243653415,5.25360490037582,18,18,FALSE
77,0.03,0.0049749371855331,0.140500465226121,0.000302390540247589,0.0459617608821398,0.0083952839448018,5.65144274962058,5.23514095295747,18,18,FALSE
78,0.03,0.0049749371855331,0.140170125905223,0.000289644178998543,0.0454309666930297,0.00825535816608971,5.64012453353003,5.2168265393525,18,18,FALSE
79,0.03,0.0049749371855331,0.139853412053869,0.000277777714183179,0.0449009905543364,0.00811748520197935,5.6289748279512,5.19866235510131,18,18,FALSE
80,0.03,0.0049749371855331,0.139549121533511,0.000266955835847182,0.044376758349674,0.00798251485471534,5.6179807686563,5.18064912003012,18,18,FALSE
81,0.03,0.0049749371855331,0.139255947389082,0.000257272055139377,0.0438635269922773,0.00785133696901677,5.60713167051823,5.16278762866405,18,18,FALSE
82,0.03,0.0049749371855331,0.138972634955843,0.000248681987474142,0.0433650650010384,0.00772455695099326,5.59642009143434,5.14507881869029,18,18,FALSE
83,0.03,0.0049749371855331,0.13869812695312,0.000241013694533362,0.0428831391568663,0.00760241251155324,5.5858415640793,5.1275238023337,18,18,FALSE
84,0.03,0.0049749371855331,0.138431641595482,0.000234026342302885,0.0424177528565944,0.0074848252747101,5.57539376984968,5.11012381530864,18,18,FALSE
85,0.03,0.0049749371855331,0.138172638909576,0.000227508333783606,0.0419673652406607,0.00737144702145463,5.56507597426677,5.09288010959877,18,18,FALSE
86,0.03,0.0049749371855331,0.137920632268874,0.000221413370949016,0.0415291345636246,0.00726170829332992,5.55488914706749,5.075793851338,18,18,FALSE
87,0.03,0.0049749371855331,0.13767508834761,0.000215782994262424,0.0410970773366573,0.00715450241898841,5.54483666804414,5.05886608634594,18,18,FALSE
88,0.03,0.0049749371855331,0.137436487953609,0.000209726306257736,0.0406561517883913,0.00704717102169544,5.53492192725504,5.0420978556606,18,18,FALSE
89,0.03,0.0049749371855331,0.137206112865507,0.000202538858689746,0.040222770863338,0.00694252886665755,5.52514149151007,5.0254904374415,17,17,FALSE
90,0.03,0.0049749371855331,0.136983909459302,0.000195394136287859,0.0397991933013833,0.00684091053012131,5.51549702456129,5.00904428291894,17,17,FALSE
91,0.03,0.0049749371855331,0.136769301091337,0.000188752335173302,0.0393781008842638,0.0067410073638062,5.50599314341048,4.99275974449558,17,17,FALSE
92,0.03,0.0049749371855331,0.136561957557501,0.000182397196720004,0.0389758558996817,0.00664556841884879,5.4966269126494,4.97663824964932,17,17,FALSE
93,0.03,0.0049749371855331,0.136361010289612,0.000176802739659142,0.0385905376679523,0.00655419623382821,5.48739336884149,4.9606800795171,17,17,FALSE
94,0.03,0.0049749371855331,0.136165695036365,0.000171877820058264,0.0382181352840486,0.00646614347438674,5.4782867813596,4.94488435407188,17,17,FALSE
95,0.03,0.0049749371855331,0.135975276164672,0.000167597800676604,0.0378584112894471,0.00638130804051265,5.46930034698439,4.92925060742327,17,17,FALSE
96,0.03,0.0049749371855331,0.135790590782691,0.000162578698547771,0.0375060655372957,0.00629874114185583,5.46043014696826,4.91377854227152,16,16,FALSE
97,0.03,0.0049749371855331,0.135613065482033,0.000156301084107177,0.0371557940554791,0.00621750871996222,5.45166710763111,4.89846743361094,16,16,FALSE
98,0.03,0.0049749371855331,0.135440955092557,0.000151557246660111,0.0368102526463836,0.00613801808853065,5.44300710450586,4.88331598302516,16,16,FALSE
99,0.03,0.0049749371855331,0.135274301852479,0.000146774025836435,0.0364647427083153,0.00605945065516903,5.43444788134236,4.86832184537163,16,16,FALSE
100,0.03,0.0049749371855331,0.135113324027759,0.000141796413833215,0.0361169477964089,0.00598139083177404,5.42598742027681,4.85348280581687,16,16,FALSE
101,0.03,0.0049749371855331,0.13495801923857,0.000136818752719917,0.0357715277113579,0.00590458271867781,5.41762401655843,4.83879640220512,16,16,FALSE
102,0.03,0.0049749371855331,0.134808412260634,0.000131817190944564,0.0354309334323662,0.00582939750577395,5.40935663884723,4.82426025244987,16,16,FALSE
103,0.03,0.0049749371855331,0.134664368382363,0.000126932332114269,0.0350930384266501,0.00575545147478262,5.40118406921033,4.80987188655298,16,15,FALSE
104,0.03,0.0049749371855331,0.134525722563997,0.000122191039244226,0.0347590845328315,0.00568291697304479,5.39310722484079,4.79562864583629,15,15,FALSE
105,0.03,0.0049749371855331,0.134391874980949,0.000117976684340885,0.0344286142058146,0.00561168799772991,5.38512714994471,4.7815274577268,15,15,FALSE
106,0.03,0.0049749371855331,0.134262533159601,0.00011401864223483,0.0341002555515989,0.00554151347817113,5.37724456715064,4.76756548612284,15,15,FALSE
107,0.03,0.0049749371855331,0.134137500768571,0.000110232320450587,0.0337742144288016,0.00547240010995186,5.36945958227082,4.75374049701634,15,15,FALSE
108,0.03,0.0049749371855331,0.134016592283377,0.000106608312583161,0.0334505888460264,0.00540433876353108,5.36177116798645,4.74005050403387,15,15,FALSE
109,0.03,0.0049749371855331,0.133899616306938,0.000103151909094105,0.0331295349471406,0.00533733062552707,5.35417698085478,4.72649375098111,15,15,FALSE
110,0.03,0.0049749371855331,0.133786357888515,9.98839904297219e-05,0.0328113714043624,0.00527140371431512,5.34667346623275,4.71306871181333,15,15,FALSE
111,0.03,0.0049749371855331,0.133676573065643,9.68302556366726e-05,0.032496595108834,0.00520661493289374,5.33925621147548,4.69977405705469,15,15,FALSE
112,0.03,0.0049749371855331,0.13357000398418,9.40030728296612e-05,0.0321857647339895,0.00514303099943513,5.33192041410553,4.68660860570156,15,15,FALSE
113,0.03,0.0049749371855331,0.133466413200007,9.1384549528881e-05,0.0318792744814316,0.00508069228019744,5.32466132988887,4.67357128014922,15,15,FALSE
114,0.03,0.0049749371855331,0.133365628465445,8.89172659973288e-05,0.0315770740508376,0.00501956869247621,5.3174746361538,4.66066106992278,15,15,FALSE
115,0.03,0.0049749371855331,0.133267586711795,8.65049646712606e-05,0.0312783913730892,0.00495951669984989,5.31035674666782,4.64787700203876,15,15,FALSE
116,0.03,0.0049749371855331,0.133172363951412,8.40249571236141e-05,0.0309815383409001,0.00490025001094483,5.30330519459402,4.63521811709113,15,15,FALSE
117,0.03,0.0049749371855331,0.133080170383217,8.13588215945215e-05,0.0306840139225197,0.0048413575429383,5.29631917825493,4.62268345988655,15,15,FALSE
118,0.03,0.0049749371855331,0.132991280981104,7.8449349336846e-05,0.0303833449013388,0.00478243714446469,5.28940004917397,4.61027210640127,15,15,FALSE
119,0.03,0.0049749371855331,0.132905894854192,7.53634457261966e-05,0.0300787758560631,0.00472336072103757,5.28255087024705,4.59798325051097,15,15,FALSE
